SpeciesName	NCBI_TaxID	accession	author	journal	gene	country
Rhinolophus ferrumequinum	59479	ACC62058	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51L1	NaN
Rhinolophus ferrumequinum	59479	ACC62059	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	COR51P3	NaN
Rhinolophus ferrumequinum	59479	ACC62060	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR52J3	NaN
Rhinolophus ferrumequinum	59479	ACC62061	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR52E2	NaN
Rhinolophus ferrumequinum	59479	ACC62062	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLFR599	NaN
Rhinolophus ferrumequinum	59479	ACC62063	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR104	NaN
Rhinolophus ferrumequinum	59479	ACC62064	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR114	NaN
Rhinolophus ferrumequinum	59479	ACC62065	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	BT_m009_jsm700A9r	NaN
Rhinolophus ferrumequinum	59479	ACC62066	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLFR627	NaN
Rhinolophus ferrumequinum	59479	ACC62067	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR122	NaN
Rhinolophus ferrumequinum	59479	ACC62068	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR52A1	NaN
Rhinolophus ferrumequinum	59479	ACC62069	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	HBB	NaN
Rhinolophus ferrumequinum	59479	ACC62070	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	HBD	NaN
Rhinolophus ferrumequinum	59479	ACC62071	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	HBE4	NaN
Rhinolophus ferrumequinum	59479	ACC62072	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	HBE1	NaN
Rhinolophus ferrumequinum	59479	ACC62073	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51B4	NaN
Rhinolophus ferrumequinum	59479	ACC62074	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51B2	NaN
Rhinolophus ferrumequinum	59479	ACC62075	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51B6	NaN
Rhinolophus ferrumequinum	59479	ACC62076	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR136	NaN
Rhinolophus ferrumequinum	59479	ACC62077	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR137	NaN
Rhinolophus ferrumequinum	59479	ACC62078	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR141	NaN
Rhinolophus ferrumequinum	59479	ACC62079	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51I1	NaN
Rhinolophus ferrumequinum	59479	ACC62080	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR51I2	NaN
Rhinolophus ferrumequinum	59479	ACC62081	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLR145	NaN
Rhinolophus ferrumequinum	59479	ACC62082	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR52D1	NaN
Rhinolophus ferrumequinum	59479	ACC62083	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	UBQLN3	NaN
Rhinolophus ferrumequinum	59479	ACC62084	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OR52B6	NaN
Rhinolophus ferrumequinum	59479	ACC62085	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	TRIM6-TRIM34	NaN
Rhinolophus ferrumequinum	59479	ACC62086	Antonellis A., Benjamin B., Blakesley R.W., Bouffard G.G., Brinkley C., Brooks S., Chu G., Chub I., Coleman H., Fuksenko T., Gestole M., Gregory M., Guan X., Gupta J., Gurson N., Han E., Han J., Hansen N., Hargrove A., Hines-Harris K., Ho S.-L., Hu P., Hunter G., Hurle B., Idol J.R., Johnson T., Knight E., Kwong P., Lee-Lin S.-Q., Legaspi R., Madden M., Maduro Q.L., Maduro V.B., Margulies E.H., Masiello C., Maskeri B., McDowell J., Merkulov G., Montemayor C., Mullikin J.C., Park M., Prasad A., Ramsahoye C., Reddix-Dugue N., Riebow N., Schandler K., Schueler M.G., Sison C., Smith L., Stantripop S., Thomas J.W., Thomas P.J., Tsipouri V., Young A., Green E.D.	Unpublished.	OLFR651	NaN
